id,time,protocol_arm,output_name,value
8939120b-4d2e-4dac-b44b-5532c5e1e81b,4.211,identity,L,0.682
8939120b-4d2e-4dac-b44b-5532c5e1e81b,4.737,identity,L,0.623
8939120b-4d2e-4dac-b44b-5532c5e1e81b,5.263,identity,L,0.637
8939120b-4d2e-4dac-b44b-5532c5e1e81b,5.789,identity,L,0.590
8939120b-4d2e-4dac-b44b-5532c5e1e81b,6.316,identity,L,0.572
8939120b-4d2e-4dac-b44b-5532c5e1e81b,6.842,identity,L,0.555
8939120b-4d2e-4dac-b44b-5532c5e1e81b,7.368,identity,L,0.501
8939120b-4d2e-4dac-b44b-5532c5e1e81b,7.895,identity,L,0.484
8939120b-4d2e-4dac-b44b-5532c5e1e81b,8.421,identity,L,0.473
8939120b-4d2e-4dac-b44b-5532c5e1e81b,8.947,identity,L,0.468
8939120b-4d2e-4dac-b44b-5532c5e1e81b,9.474,identity,L,0.430
8939120b-4d2e-4dac-b44b-5532c5e1e81b,10.000,identity,L,0.426
ff859ed4-1c02-47c4-b8a4-8cfdba176a22,0.000,identity,L,2.449
ff859ed4-1c02-47c4-b8a4-8cfdba176a22,0.526,identity,L,1.509
ff859ed4-1c02-47c4-b8a4-8cfdba176a22,1.053,identity,L,1.389
ff859ed4-1c02-47c4-b8a4-8cfdba176a22,1.579,identity,L,1.293
ff859ed4-1c02-47c4-b8a4-8cfdba176a22,2.105,identity,L,1.212
ff859ed4-1c02-47c4-b8a4-8cfdba176a22,2.632,identity,L,1.206
ff859ed4-1c02-47c4-b8a4-8cfdba176a22,3.158,identity,L,1.221
ff859ed4-1c02-47c4-b8a4-8cfdba176a22,3.684,identity,L,1.202
ff859ed4-1c02-47c4-b8a4-8cfdba176a22,4.211,identity,L,1.179
ff859ed4-1c02-47c4-b8a4-8cfdba176a22,4.737,identity,L,1.120
ff859ed4-1c02-47c4-b8a4-8cfdba176a22,5.263,identity,L,1.102
ff859ed4-1c02-47c4-b8a4-8cfdba176a22,5.789,identity,L,1.087
ff859ed4-1c02-47c4-b8a4-8cfdba176a22,6.316,identity,L,1.057
ff859ed4-1c02-47c4-b8a4-8cfdba176a22,6.842,identity,L,1.056
ff859ed4-1c02-47c4-b8a4-8cfdba176a22,7.368,identity,L,1.029
ff859ed4-1c02-47c4-b8a4-8cfdba176a22,7.895,identity,L,1.018
ff859ed4-1c02-47c4-b8a4-8cfdba176a22,8.421,identity,L,0.997
ff859ed4-1c02-47c4-b8a4-8cfdba176a22,8.947,identity,L,0.981
ff859ed4-1c02-47c4-b8a4-8cfdba176a22,9.474,identity,L,1.003
ff859ed4-1c02-47c4-b8a4-8cfdba176a22,10.000,identity,L,0.926
1d9235a0-84d2-49df-b013-d6e1d215128c,0.000,identity,L,3.673
1d9235a0-84d2-49df-b013-d6e1d215128c,0.526,identity,L,1.099
1d9235a0-84d2-49df-b013-d6e1d215128c,1.053,identity,L,0.990
1d9235a0-84d2-49df-b013-d6e1d215128c,1.579,identity,L,0.958
1d9235a0-84d2-49df-b013-d6e1d215128c,2.105,identity,L,0.920
1d9235a0-84d2-49df-b013-d6e1d215128c,2.632,identity,L,0.948
1d9235a0-84d2-49df-b013-d6e1d215128c,3.158,identity,L,0.917
1d9235a0-84d2-49df-b013-d6e1d215128c,3.684,identity,L,0.874
1d9235a0-84d2-49df-b013-d6e1d215128c,4.211,identity,L,0.887
1d9235a0-84d2-49df-b013-d6e1d215128c,4.737,identity,L,0.863
1d9235a0-84d2-49df-b013-d6e1d215128c,5.263,identity,L,0.849
1d9235a0-84d2-49df-b013-d6e1d215128c,5.789,identity,L,0.814
1d9235a0-84d2-49df-b013-d6e1d215128c,6.316,identity,L,0.841
1d9235a0-84d2-49df-b013-d6e1d215128c,6.842,identity,L,0.838
1d9235a0-84d2-49df-b013-d6e1d215128c,7.368,identity,L,0.793
1d9235a0-84d2-49df-b013-d6e1d215128c,7.895,identity,L,0.786
1d9235a0-84d2-49df-b013-d6e1d215128c,8.421,identity,L,0.809
1d9235a0-84d2-49df-b013-d6e1d215128c,8.947,identity,L,0.787
1d9235a0-84d2-49df-b013-d6e1d215128c,9.474,identity,L,0.806
1d9235a0-84d2-49df-b013-d6e1d215128c,10.000,identity,L,0.750
077ba582-68b6-4ad0-a6c1-2919d7ca4eb5,0.000,identity,L,1.942
077ba582-68b6-4ad0-a6c1-2919d7ca4eb5,0.526,identity,L,0.644
077ba582-68b6-4ad0-a6c1-2919d7ca4eb5,1.053,identity,L,0.543
077ba582-68b6-4ad0-a6c1-2919d7ca4eb5,1.579,identity,L,0.496
077ba582-68b6-4ad0-a6c1-2919d7ca4eb5,2.105,identity,L,0.482
077ba582-68b6-4ad0-a6c1-2919d7ca4eb5,2.632,identity,L,0.470
077ba582-68b6-4ad0-a6c1-2919d7ca4eb5,3.158,identity,L,0.453
077ba582-68b6-4ad0-a6c1-2919d7ca4eb5,3.684,identity,L,0.446
077ba582-68b6-4ad0-a6c1-2919d7ca4eb5,4.211,identity,L,0.420
077ba582-68b6-4ad0-a6c1-2919d7ca4eb5,4.737,identity,L,0.406
077ba582-68b6-4ad0-a6c1-2919d7ca4eb5,5.263,identity,L,0.401
077ba582-68b6-4ad0-a6c1-2919d7ca4eb5,5.789,identity,L,0.380
077ba582-68b6-4ad0-a6c1-2919d7ca4eb5,6.316,identity,L,0.374
077ba582-68b6-4ad0-a6c1-2919d7ca4eb5,6.842,identity,L,0.366
077ba582-68b6-4ad0-a6c1-2919d7ca4eb5,7.368,identity,L,0.354
077ba582-68b6-4ad0-a6c1-2919d7ca4eb5,7.895,identity,L,0.355
077ba582-68b6-4ad0-a6c1-2919d7ca4eb5,8.421,identity,L,0.327
077ba582-68b6-4ad0-a6c1-2919d7ca4eb5,8.947,identity,L,0.325
077ba582-68b6-4ad0-a6c1-2919d7ca4eb5,9.474,identity,L,0.315
077ba582-68b6-4ad0-a6c1-2919d7ca4eb5,10.000,identity,L,0.292
81a73988-02be-4e38-a7f2-5103bd04f721,0.000,identity,L,2.884
81a73988-02be-4e38-a7f2-5103bd04f721,0.526,identity,L,1.381
81a73988-02be-4e38-a7f2-5103bd04f721,1.053,identity,L,1.202
81a73988-02be-4e38-a7f2-5103bd04f721,1.579,identity,L,1.184
81a73988-02be-4e38-a7f2-5103bd04f721,2.105,identity,L,1.119
81a73988-02be-4e38-a7f2-5103bd04f721,2.632,identity,L,1.143
81a73988-02be-4e38-a7f2-5103bd04f721,3.158,identity,L,1.054
81a73988-02be-4e38-a7f2-5103bd04f721,3.684,identity,L,1.053
81a73988-02be-4e38-a7f2-5103bd04f721,4.211,identity,L,1.057
81a73988-02be-4e38-a7f2-5103bd04f721,4.737,identity,L,1.053
81a73988-02be-4e38-a7f2-5103bd04f721,5.263,identity,L,0.984
81a73988-02be-4e38-a7f2-5103bd04f721,5.789,identity,L,0.996
81a73988-02be-4e38-a7f2-5103bd04f721,6.316,identity,L,0.999
81a73988-02be-4e38-a7f2-5103bd04f721,6.842,identity,L,0.949
81a73988-02be-4e38-a7f2-5103bd04f721,7.368,identity,L,0.884
81a73988-02be-4e38-a7f2-5103bd04f721,7.895,identity,L,0.916
81a73988-02be-4e38-a7f2-5103bd04f721,8.421,identity,L,0.862
81a73988-02be-4e38-a7f2-5103bd04f721,8.947,identity,L,0.847
81a73988-02be-4e38-a7f2-5103bd04f721,9.474,identity,L,0.825
81a73988-02be-4e38-a7f2-5103bd04f721,10.000,identity,L,0.810
e6950b4d-087e-4420-9c33-26342ac678cd,0.000,identity,L,3.620
e6950b4d-087e-4420-9c33-26342ac678cd,0.526,identity,L,2.068
e6950b4d-087e-4420-9c33-26342ac678cd,1.053,identity,L,1.840
e6950b4d-087e-4420-9c33-26342ac678cd,1.579,identity,L,1.758
e6950b4d-087e-4420-9c33-26342ac678cd,2.105,identity,L,1.676
e6950b4d-087e-4420-9c33-26342ac678cd,2.632,identity,L,1.717
e6950b4d-087e-4420-9c33-26342ac678cd,3.158,identity,L,1.721
e6950b4d-087e-4420-9c33-26342ac678cd,3.684,identity,L,1.650
e6950b4d-087e-4420-9c33-26342ac678cd,4.211,identity,L,1.630
e6950b4d-087e-4420-9c33-26342ac678cd,4.737,identity,L,1.591
e6950b4d-087e-4420-9c33-26342ac678cd,5.263,identity,L,1.555
e6950b4d-087e-4420-9c33-26342ac678cd,5.789,identity,L,1.449
e6950b4d-087e-4420-9c33-26342ac678cd,6.316,identity,L,1.455
e6950b4d-087e-4420-9c33-26342ac678cd,6.842,identity,L,1.436
e6950b4d-087e-4420-9c33-26342ac678cd,7.368,identity,L,1.399
e6950b4d-087e-4420-9c33-26342ac678cd,7.895,identity,L,1.377
e6950b4d-087e-4420-9c33-26342ac678cd,8.421,identity,L,1.287
e6950b4d-087e-4420-9c33-26342ac678cd,8.947,identity,L,1.291
e6950b4d-087e-4420-9c33-26342ac678cd,9.474,identity,L,1.311
e6950b4d-087e-4420-9c33-26342ac678cd,10.000,identity,L,1.238
a8fadfc4-5874-4b82-8128-f3ca3b0888a4,0.000,identity,L,7.568
a8fadfc4-5874-4b82-8128-f3ca3b0888a4,0.526,identity,L,3.732
a8fadfc4-5874-4b82-8128-f3ca3b0888a4,1.053,identity,L,3.208
a8fadfc4-5874-4b82-8128-f3ca3b0888a4,1.579,identity,L,2.923
a8fadfc4-5874-4b82-8128-f3ca3b0888a4,2.105,identity,L,2.654
a8fadfc4-5874-4b82-8128-f3ca3b0888a4,2.632,identity,L,2.399
a8fadfc4-5874-4b82-8128-f3ca3b0888a4,3.158,identity,L,2.100
a8fadfc4-5874-4b82-8128-f3ca3b0888a4,3.684,identity,L,1.981
a8fadfc4-5874-4b82-8128-f3ca3b0888a4,4.211,identity,L,1.797
a8fadfc4-5874-4b82-8128-f3ca3b0888a4,4.737,identity,L,1.493
a8fadfc4-5874-4b82-8128-f3ca3b0888a4,5.263,identity,L,1.452
a8fadfc4-5874-4b82-8128-f3ca3b0888a4,5.789,identity,L,1.335
a8fadfc4-5874-4b82-8128-f3ca3b0888a4,6.316,identity,L,1.199
a8fadfc4-5874-4b82-8128-f3ca3b0888a4,6.842,identity,L,1.100
a8fadfc4-5874-4b82-8128-f3ca3b0888a4,7.368,identity,L,1.021
a8fadfc4-5874-4b82-8128-f3ca3b0888a4,7.895,identity,L,0.923
a8fadfc4-5874-4b82-8128-f3ca3b0888a4,8.421,identity,L,0.866
a8fadfc4-5874-4b82-8128-f3ca3b0888a4,8.947,identity,L,0.794
a8fadfc4-5874-4b82-8128-f3ca3b0888a4,9.474,identity,L,0.748
a8fadfc4-5874-4b82-8128-f3ca3b0888a4,10.000,identity,L,0.693
53d1506a-1c76-4fb0-b657-313b229b03f4,0.000,identity,L,4.326
53d1506a-1c76-4fb0-b657-313b229b03f4,0.526,identity,L,1.765
53d1506a-1c76-4fb0-b657-313b229b03f4,1.053,identity,L,1.523
53d1506a-1c76-4fb0-b657-313b229b03f4,1.579,identity,L,1.464
53d1506a-1c76-4fb0-b657-313b229b03f4,2.105,identity,L,1.368
53d1506a-1c76-4fb0-b657-313b229b03f4,2.632,identity,L,1.331
53d1506a-1c76-4fb0-b657-313b229b03f4,3.158,identity,L,1.261
53d1506a-1c76-4fb0-b657-313b229b03f4,3.684,identity,L,1.222
53d1506a-1c76-4fb0-b657-313b229b03f4,4.211,identity,L,1.100
53d1506a-1c76-4fb0-b657-313b229b03f4,4.737,identity,L,1.075
53d1506a-1c76-4fb0-b657-313b229b03f4,5.263,identity,L,1.056
53d1506a-1c76-4fb0-b657-313b229b03f4,5.789,identity,L,0.938
53d1506a-1c76-4fb0-b657-313b229b03f4,6.316,identity,L,0.969
53d1506a-1c76-4fb0-b657-313b229b03f4,6.842,identity,L,0.908
53d1506a-1c76-4fb0-b657-313b229b03f4,7.368,identity,L,0.895
53d1506a-1c76-4fb0-b657-313b229b03f4,7.895,identity,L,0.861
53d1506a-1c76-4fb0-b657-313b229b03f4,8.421,identity,L,0.833
53d1506a-1c76-4fb0-b657-313b229b03f4,8.947,identity,L,0.787
53d1506a-1c76-4fb0-b657-313b229b03f4,9.474,identity,L,0.758
53d1506a-1c76-4fb0-b657-313b229b03f4,10.000,identity,L,0.730
fd98d2f6-ccea-439c-b8d8-5d9e7875a8e8,0.000,identity,L,3.417
fd98d2f6-ccea-439c-b8d8-5d9e7875a8e8,0.526,identity,L,1.938
fd98d2f6-ccea-439c-b8d8-5d9e7875a8e8,1.053,identity,L,1.826
fd98d2f6-ccea-439c-b8d8-5d9e7875a8e8,1.579,identity,L,1.654
fd98d2f6-ccea-439c-b8d8-5d9e7875a8e8,2.105,identity,L,1.738
fd98d2f6-ccea-439c-b8d8-5d9e7875a8e8,2.632,identity,L,1.573
fd98d2f6-ccea-439c-b8d8-5d9e7875a8e8,3.158,identity,L,1.534
fd98d2f6-ccea-439c-b8d8-5d9e7875a8e8,3.684,identity,L,1.458
fd98d2f6-ccea-439c-b8d8-5d9e7875a8e8,4.211,identity,L,1.424
fd98d2f6-ccea-439c-b8d8-5d9e7875a8e8,4.737,identity,L,1.363
fd98d2f6-ccea-439c-b8d8-5d9e7875a8e8,5.263,identity,L,1.288
fd98d2f6-ccea-439c-b8d8-5d9e7875a8e8,5.789,identity,L,1.273
fd98d2f6-ccea-439c-b8d8-5d9e7875a8e8,6.316,identity,L,1.199
fd98d2f6-ccea-439c-b8d8-5d9e7875a8e8,6.842,identity,L,1.191
fd98d2f6-ccea-439c-b8d8-5d9e7875a8e8,7.368,identity,L,1.183
fd98d2f6-ccea-439c-b8d8-5d9e7875a8e8,7.895,identity,L,1.084
fd98d2f6-ccea-439c-b8d8-5d9e7875a8e8,8.421,identity,L,1.040
fd98d2f6-ccea-439c-b8d8-5d9e7875a8e8,8.947,identity,L,1.051
fd98d2f6-ccea-439c-b8d8-5d9e7875a8e8,9.474,identity,L,1.015
fd98d2f6-ccea-439c-b8d8-5d9e7875a8e8,10.000,identity,L,0.949
fc2f3d0a-7b02-47ba-8cba-8923a1b533b9,0.000,identity,L,3.322
fc2f3d0a-7b02-47ba-8cba-8923a1b533b9,0.526,identity,L,1.698
fc2f3d0a-7b02-47ba-8cba-8923a1b533b9,1.053,identity,L,1.419
fc2f3d0a-7b02-47ba-8cba-8923a1b533b9,1.579,identity,L,1.421
fc2f3d0a-7b02-47ba-8cba-8923a1b533b9,2.105,identity,L,1.351
fc2f3d0a-7b02-47ba-8cba-8923a1b533b9,2.632,identity,L,1.299
fc2f3d0a-7b02-47ba-8cba-8923a1b533b9,3.158,identity,L,1.281
fc2f3d0a-7b02-47ba-8cba-8923a1b533b9,3.684,identity,L,1.226
fc2f3d0a-7b02-47ba-8cba-8923a1b533b9,4.211,identity,L,1.186
fc2f3d0a-7b02-47ba-8cba-8923a1b533b9,4.737,identity,L,1.192
fc2f3d0a-7b02-47ba-8cba-8923a1b533b9,5.263,identity,L,1.137
fc2f3d0a-7b02-47ba-8cba-8923a1b533b9,5.789,identity,L,1.101
fc2f3d0a-7b02-47ba-8cba-8923a1b533b9,6.316,identity,L,1.064
fc2f3d0a-7b02-47ba-8cba-8923a1b533b9,6.842,identity,L,1.051
fc2f3d0a-7b02-47ba-8cba-8923a1b533b9,7.368,identity,L,1.014
fc2f3d0a-7b02-47ba-8cba-8923a1b533b9,7.895,identity,L,0.984
fc2f3d0a-7b02-47ba-8cba-8923a1b533b9,8.421,identity,L,0.965
fc2f3d0a-7b02-47ba-8cba-8923a1b533b9,8.947,identity,L,0.938
fc2f3d0a-7b02-47ba-8cba-8923a1b533b9,9.474,identity,L,0.885
fc2f3d0a-7b02-47ba-8cba-8923a1b533b9,10.000,identity,L,0.875
c46f4cb5-b78a-427d-9545-0c04dc38274b,0.000,identity,L,6.240
c46f4cb5-b78a-427d-9545-0c04dc38274b,0.526,identity,L,2.107
c46f4cb5-b78a-427d-9545-0c04dc38274b,1.053,identity,L,1.850
c46f4cb5-b78a-427d-9545-0c04dc38274b,1.579,identity,L,1.807
c46f4cb5-b78a-427d-9545-0c04dc38274b,2.105,identity,L,1.680
c46f4cb5-b78a-427d-9545-0c04dc38274b,2.632,identity,L,1.646
c46f4cb5-b78a-427d-9545-0c04dc38274b,3.158,identity,L,1.513
c46f4cb5-b78a-427d-9545-0c04dc38274b,3.684,identity,L,1.434
c46f4cb5-b78a-427d-9545-0c04dc38274b,4.211,identity,L,1.406
c46f4cb5-b78a-427d-9545-0c04dc38274b,4.737,identity,L,1.339
c46f4cb5-b78a-427d-9545-0c04dc38274b,5.263,identity,L,1.320
c46f4cb5-b78a-427d-9545-0c04dc38274b,5.789,identity,L,1.236
c46f4cb5-b78a-427d-9545-0c04dc38274b,6.316,identity,L,1.234
c46f4cb5-b78a-427d-9545-0c04dc38274b,6.842,identity,L,1.143
c46f4cb5-b78a-427d-9545-0c04dc38274b,7.368,identity,L,1.087
c46f4cb5-b78a-427d-9545-0c04dc38274b,7.895,identity,L,1.034
c46f4cb5-b78a-427d-9545-0c04dc38274b,8.421,identity,L,1.007
c46f4cb5-b78a-427d-9545-0c04dc38274b,8.947,identity,L,0.958
c46f4cb5-b78a-427d-9545-0c04dc38274b,9.474,identity,L,0.915
c46f4cb5-b78a-427d-9545-0c04dc38274b,10.000,identity,L,0.874
1940b56e-00ef-4609-b5ea-5f7d1c183f6a,0.000,identity,L,4.667
1940b56e-00ef-4609-b5ea-5f7d1c183f6a,0.526,identity,L,2.459
1940b56e-00ef-4609-b5ea-5f7d1c183f6a,1.053,identity,L,2.272
1940b56e-00ef-4609-b5ea-5f7d1c183f6a,1.579,identity,L,2.205
1940b56e-00ef-4609-b5ea-5f7d1c183f6a,2.105,identity,L,2.200
1940b56e-00ef-4609-b5ea-5f7d1c183f6a,2.632,identity,L,2.115
1940b56e-00ef-4609-b5ea-5f7d1c183f6a,3.158,identity,L,1.998
1940b56e-00ef-4609-b5ea-5f7d1c183f6a,3.684,identity,L,2.025
1940b56e-00ef-4609-b5ea-5f7d1c183f6a,4.211,identity,L,1.948
1940b56e-00ef-4609-b5ea-5f7d1c183f6a,4.737,identity,L,1.929
1940b56e-00ef-4609-b5ea-5f7d1c183f6a,5.263,identity,L,1.853
1940b56e-00ef-4609-b5ea-5f7d1c183f6a,5.789,identity,L,1.813
1940b56e-00ef-4609-b5ea-5f7d1c183f6a,6.316,identity,L,1.796
1940b56e-00ef-4609-b5ea-5f7d1c183f6a,6.842,identity,L,1.801
1940b56e-00ef-4609-b5ea-5f7d1c183f6a,7.368,identity,L,1.696
1940b56e-00ef-4609-b5ea-5f7d1c183f6a,7.895,identity,L,1.632
1940b56e-00ef-4609-b5ea-5f7d1c183f6a,8.421,identity,L,1.590
1940b56e-00ef-4609-b5ea-5f7d1c183f6a,8.947,identity,L,1.527
1940b56e-00ef-4609-b5ea-5f7d1c183f6a,9.474,identity,L,1.582
1940b56e-00ef-4609-b5ea-5f7d1c183f6a,10.000,identity,L,1.504
717fd367-23a4-40f6-95ed-c519a65575b8,0.000,identity,L,4.085
717fd367-23a4-40f6-95ed-c519a65575b8,0.526,identity,L,2.283
717fd367-23a4-40f6-95ed-c519a65575b8,1.053,identity,L,2.118
717fd367-23a4-40f6-95ed-c519a65575b8,1.579,identity,L,1.980
717fd367-23a4-40f6-95ed-c519a65575b8,2.105,identity,L,1.986
717fd367-23a4-40f6-95ed-c519a65575b8,2.632,identity,L,1.941
717fd367-23a4-40f6-95ed-c519a65575b8,3.158,identity,L,1.917
717fd367-23a4-40f6-95ed-c519a65575b8,3.684,identity,L,1.799
717fd367-23a4-40f6-95ed-c519a65575b8,4.211,identity,L,1.799
717fd367-23a4-40f6-95ed-c519a65575b8,4.737,identity,L,1.839
717fd367-23a4-40f6-95ed-c519a65575b8,5.263,identity,L,1.780
717fd367-23a4-40f6-95ed-c519a65575b8,5.789,identity,L,1.728
717fd367-23a4-40f6-95ed-c519a65575b8,6.316,identity,L,1.712
717fd367-23a4-40f6-95ed-c519a65575b8,6.842,identity,L,1.589
717fd367-23a4-40f6-95ed-c519a65575b8,7.368,identity,L,1.582
717fd367-23a4-40f6-95ed-c519a65575b8,7.895,identity,L,1.590
717fd367-23a4-40f6-95ed-c519a65575b8,8.421,identity,L,1.506
717fd367-23a4-40f6-95ed-c519a65575b8,8.947,identity,L,1.511
717fd367-23a4-40f6-95ed-c519a65575b8,9.474,identity,L,1.458
717fd367-23a4-40f6-95ed-c519a65575b8,10.000,identity,L,1.512
7ed8ae17-1d63-4333-b2a5-a1f7e2ef55d1,0.000,identity,L,2.462
7ed8ae17-1d63-4333-b2a5-a1f7e2ef55d1,0.526,identity,L,0.762
7ed8ae17-1d63-4333-b2a5-a1f7e2ef55d1,1.053,identity,L,0.642
7ed8ae17-1d63-4333-b2a5-a1f7e2ef55d1,1.579,identity,L,0.570
7ed8ae17-1d63-4333-b2a5-a1f7e2ef55d1,2.105,identity,L,0.598
7ed8ae17-1d63-4333-b2a5-a1f7e2ef55d1,2.632,identity,L,0.578
7ed8ae17-1d63-4333-b2a5-a1f7e2ef55d1,3.158,identity,L,0.575
7ed8ae17-1d63-4333-b2a5-a1f7e2ef55d1,3.684,identity,L,0.540
7ed8ae17-1d63-4333-b2a5-a1f7e2ef55d1,4.211,identity,L,0.537
7ed8ae17-1d63-4333-b2a5-a1f7e2ef55d1,4.737,identity,L,0.514
7ed8ae17-1d63-4333-b2a5-a1f7e2ef55d1,5.263,identity,L,0.483
7ed8ae17-1d63-4333-b2a5-a1f7e2ef55d1,5.789,identity,L,0.473
7ed8ae17-1d63-4333-b2a5-a1f7e2ef55d1,6.316,identity,L,0.458
7ed8ae17-1d63-4333-b2a5-a1f7e2ef55d1,6.842,identity,L,0.458
7ed8ae17-1d63-4333-b2a5-a1f7e2ef55d1,7.368,identity,L,0.444
7ed8ae17-1d63-4333-b2a5-a1f7e2ef55d1,7.895,identity,L,0.444
7ed8ae17-1d63-4333-b2a5-a1f7e2ef55d1,8.421,identity,L,0.415
7ed8ae17-1d63-4333-b2a5-a1f7e2ef55d1,8.947,identity,L,0.403
7ed8ae17-1d63-4333-b2a5-a1f7e2ef55d1,9.474,identity,L,0.383
7ed8ae17-1d63-4333-b2a5-a1f7e2ef55d1,10.000,identity,L,0.390
337d2e13-a02c-48b0-bbdf-3beea4070d21,0.000,identity,L,2.732
337d2e13-a02c-48b0-bbdf-3beea4070d21,0.526,identity,L,1.526
337d2e13-a02c-48b0-bbdf-3beea4070d21,1.053,identity,L,1.312
337d2e13-a02c-48b0-bbdf-3beea4070d21,1.579,identity,L,1.205
337d2e13-a02c-48b0-bbdf-3beea4070d21,2.105,identity,L,1.178
337d2e13-a02c-48b0-bbdf-3beea4070d21,2.632,identity,L,1.152
337d2e13-a02c-48b0-bbdf-3beea4070d21,3.158,identity,L,1.161
337d2e13-a02c-48b0-bbdf-3beea4070d21,3.684,identity,L,1.086
337d2e13-a02c-48b0-bbdf-3beea4070d21,4.211,identity,L,1.062
337d2e13-a02c-48b0-bbdf-3beea4070d21,4.737,identity,L,1.033
337d2e13-a02c-48b0-bbdf-3beea4070d21,5.263,identity,L,1.021
337d2e13-a02c-48b0-bbdf-3beea4070d21,5.789,identity,L,0.974
337d2e13-a02c-48b0-bbdf-3beea4070d21,6.316,identity,L,0.981
337d2e13-a02c-48b0-bbdf-3beea4070d21,6.842,identity,L,0.957
337d2e13-a02c-48b0-bbdf-3beea4070d21,7.368,identity,L,0.926
337d2e13-a02c-48b0-bbdf-3beea4070d21,7.895,identity,L,0.900
337d2e13-a02c-48b0-bbdf-3beea4070d21,8.421,identity,L,0.885
337d2e13-a02c-48b0-bbdf-3beea4070d21,8.947,identity,L,0.827
337d2e13-a02c-48b0-bbdf-3beea4070d21,9.474,identity,L,0.799
337d2e13-a02c-48b0-bbdf-3beea4070d21,10.000,identity,L,0.775
e0a846d1-4d1a-4ed7-bd48-8a6a33460481,0.000,identity,L,4.969
e0a846d1-4d1a-4ed7-bd48-8a6a33460481,0.526,identity,L,3.121
e0a846d1-4d1a-4ed7-bd48-8a6a33460481,1.053,identity,L,2.910
e0a846d1-4d1a-4ed7-bd48-8a6a33460481,1.579,identity,L,2.648
e0a846d1-4d1a-4ed7-bd48-8a6a33460481,2.105,identity,L,2.450
e0a846d1-4d1a-4ed7-bd48-8a6a33460481,2.632,identity,L,2.427
e0a846d1-4d1a-4ed7-bd48-8a6a33460481,3.158,identity,L,2.320
e0a846d1-4d1a-4ed7-bd48-8a6a33460481,3.684,identity,L,2.249
e0a846d1-4d1a-4ed7-bd48-8a6a33460481,4.211,identity,L,2.057
e0a846d1-4d1a-4ed7-bd48-8a6a33460481,4.737,identity,L,2.101
e0a846d1-4d1a-4ed7-bd48-8a6a33460481,5.263,identity,L,1.939
e0a846d1-4d1a-4ed7-bd48-8a6a33460481,5.789,identity,L,1.779
e0a846d1-4d1a-4ed7-bd48-8a6a33460481,6.316,identity,L,1.749
e0a846d1-4d1a-4ed7-bd48-8a6a33460481,6.842,identity,L,1.655
e0a846d1-4d1a-4ed7-bd48-8a6a33460481,7.368,identity,L,1.579
e0a846d1-4d1a-4ed7-bd48-8a6a33460481,7.895,identity,L,1.436
e0a846d1-4d1a-4ed7-bd48-8a6a33460481,8.421,identity,L,1.383
e0a846d1-4d1a-4ed7-bd48-8a6a33460481,8.947,identity,L,1.341
e0a846d1-4d1a-4ed7-bd48-8a6a33460481,9.474,identity,L,1.308
e0a846d1-4d1a-4ed7-bd48-8a6a33460481,10.000,identity,L,1.212
8c1e4484-b8d9-4ed8-853c-d66ce3162f2d,0.000,identity,L,2.513
8c1e4484-b8d9-4ed8-853c-d66ce3162f2d,0.526,identity,L,1.278
8c1e4484-b8d9-4ed8-853c-d66ce3162f2d,1.053,identity,L,1.131
8c1e4484-b8d9-4ed8-853c-d66ce3162f2d,1.579,identity,L,1.005
8c1e4484-b8d9-4ed8-853c-d66ce3162f2d,2.105,identity,L,0.937
8c1e4484-b8d9-4ed8-853c-d66ce3162f2d,2.632,identity,L,0.862
8c1e4484-b8d9-4ed8-853c-d66ce3162f2d,3.158,identity,L,0.783
8c1e4484-b8d9-4ed8-853c-d66ce3162f2d,3.684,identity,L,0.706
8c1e4484-b8d9-4ed8-853c-d66ce3162f2d,4.211,identity,L,0.661
8c1e4484-b8d9-4ed8-853c-d66ce3162f2d,4.737,identity,L,0.640
8c1e4484-b8d9-4ed8-853c-d66ce3162f2d,5.263,identity,L,0.586
8c1e4484-b8d9-4ed8-853c-d66ce3162f2d,5.789,identity,L,0.529
8c1e4484-b8d9-4ed8-853c-d66ce3162f2d,6.316,identity,L,0.486
8c1e4484-b8d9-4ed8-853c-d66ce3162f2d,6.842,identity,L,0.453
8c1e4484-b8d9-4ed8-853c-d66ce3162f2d,7.368,identity,L,0.421
8c1e4484-b8d9-4ed8-853c-d66ce3162f2d,7.895,identity,L,0.385
8c1e4484-b8d9-4ed8-853c-d66ce3162f2d,8.421,identity,L,0.371
8c1e4484-b8d9-4ed8-853c-d66ce3162f2d,8.947,identity,L,0.340
8c1e4484-b8d9-4ed8-853c-d66ce3162f2d,9.474,identity,L,0.309
8c1e4484-b8d9-4ed8-853c-d66ce3162f2d,10.000,identity,L,0.294
8df7d534-3611-49b3-bbbb-9d3652432c1b,0.000,identity,L,2.548
8df7d534-3611-49b3-bbbb-9d3652432c1b,0.526,identity,L,1.542
8df7d534-3611-49b3-bbbb-9d3652432c1b,1.053,identity,L,1.346
8df7d534-3611-49b3-bbbb-9d3652432c1b,1.579,identity,L,1.232
8df7d534-3611-49b3-bbbb-9d3652432c1b,2.105,identity,L,1.227
8df7d534-3611-49b3-bbbb-9d3652432c1b,2.632,identity,L,1.203
8df7d534-3611-49b3-bbbb-9d3652432c1b,3.158,identity,L,1.170
8df7d534-3611-49b3-bbbb-9d3652432c1b,3.684,identity,L,1.138
